,SPX_F,NKY_F,KOSPI_F,HSI_F,TWSE_F,UKX_F,AS51_F
2014-09-02,1999.75,15670.0,262.95,24692.0,24692.0,6821.0,5646.0
2014-09-03,1998.75,15700.0,262.5,25315.0,25315.0,6876.0,5649.0
2014-09-04,1997.75,15660.0,262.6,25197.0,25197.0,6878.0,5633.0
2014-09-05,2006.0,15690.0,261.9,25161.0,25161.0,6854.5,5594.0
2014-09-08,2000.5,15720.0,261.9,25145.0,25145.0,6831.0,5581.0
2014-09-09,1989.75,15750.0,261.9,25145.0,25145.0,6827.5,5603.0
2014-09-10,1995.0,15800.0,261.9,24630.0,24630.0,6837.0,5577.0
2014-09-11,1997.0,15910.0,261.0,24648.0,24648.0,6796.5,5547.0
2014-09-12,1984.75,15880.0,262.8,24561.0,24561.0,6805.5,5538.0
2014-09-15,1984.25,15880.0,262.25,24409.0,24409.0,6800.0,5473.0
2014-09-16,1999.5,15860.0,262.55,24183.0,24183.0,6791.5,5442.0
2014-09-17,2001.5,15800.0,265.45,24375.0,24375.0,6789.0,5402.0
2014-09-18,2012.25,16000.0,264.1,24153.0,24153.0,6816.5,5421.0
2014-09-19,2022.46,16220.0,264.6,24292.0,24292.0,6877.5,5426.0
2014-09-22,1986.25,16160.0,261.1,23991.0,23991.0,6747.5,5360.0
2014-09-23,1972.25,16160.0,260.5,23814.0,23814.0,6650.5,5406.0
2014-09-24,1991.0,16100.0,260.5,23878.0,23878.0,6678.5,5379.0
2014-09-25,1961.5,16280.0,260.15,23760.0,23760.0,6615.5,5371.0
2014-09-26,1976.0,16270.0,259.45,23670.0,23670.0,6626.0,5304.0
2014-09-29,1969.5,16310.0,258.5,23228.0,23228.0,6619.0,5264.0
2014-09-30,1965.5,16180.0,257.0,22820.0,22820.0,6605.5,5283.0
2014-10-01,1940.75,16110.0,254.4,22820.0,22820.0,6535.5,5322.0
2014-10-02,1938.5,15710.0,250.9,22820.0,22820.0,6430.0,5283.0
2014-10-03,1960.25,15760.0,250.9,22993.0,22993.0,6498.5,5319.0
2014-10-06,1956.0,15940.0,250.85,23252.0,23252.0,6526.5,5279.0
2014-10-07,1928.0,15820.0,250.8,23344.0,23344.0,6476.0,5258.0
2014-10-08,1961.75,15620.0,250.3,23226.0,23226.0,6468.5,5225.0
2014-10-09,1925.0,15500.0,250.3,23490.0,23490.0,6408.0,5279.0
2014-10-10,1894.25,15340.0,245.6,23016.0,23016.0,6322.0,5158.0
2014-10-13,1865.5,15340.0,246.1,23176.0,23176.0,6337.0,5137.0
2014-10-14,1874.75,14900.0,244.8,22960.0,22960.0,6373.0,5179.0
2014-10-15,1846.75,15070.0,245.5,23092.0,23092.0,6188.5,5221.0
2014-10-16,1850.5,14720.0,243.65,22851.0,22851.0,6174.5,5232.0
2014-10-17,1881.0,14530.0,240.9,23040.0,23040.0,6279.5,5237.0
2014-10-20,1900.0,15120.0,244.4,23026.0,23026.0,6240.0,5306.0
2014-10-21,1938.0,14780.0,242.4,23106.0,23106.0,6344.5,5311.0
2014-10-22,1925.0,15160.0,244.55,23353.0,23353.0,6369.0,5377.0
2014-10-23,1946.0,15140.0,244.6,23387.0,23387.0,6396.5,5372.0
2014-10-24,1959.75,15330.0,243.3,23323.0,23323.0,6365.0,5404.0
2014-10-27,1957.0,15400.0,244.8,23218.0,23218.0,6342.5,5438.0
2014-10-28,1980.0,15330.0,244.45,23579.0,23579.0,6384.0,5448.0
2014-10-29,1972.25,15570.0,249.2,23823.0,23823.0,6426.0,5429.0
2014-10-30,1988.5,15670.0,249.0,23705.0,23705.0,6433.0,5458.0
2014-10-31,2011.5,16490.0,250.2,23943.0,23943.0,6505.5,5518.0
2014-11-03,2011.0,16490.0,249.05,23830.0,23830.0,6460.0,5493.0
2014-11-04,2005.5,16710.0,247.0,23811.0,23811.0,6433.5,5507.0
2014-11-05,2018.75,16990.0,246.6,23702.0,23702.0,6511.5,5504.0
2014-11-06,2028.0,16820.0,248.05,23652.0,23652.0,6538.5,5495.0
2014-11-07,2026.0,16940.0,248.3,23504.0,23504.0,6557.0,5553.0
2014-11-10,2034.0,16790.0,250.8,23741.0,23741.0,6595.5,5540.0
2014-11-11,2036.5,17090.0,250.5,23763.0,23763.0,6609.0,5531.0
2014-11-12,2036.0,17160.0,251.45,23912.0,23912.0,6589.5,5488.0
2014-11-13,2034.0,17420.0,250.5,23981.0,23981.0,6635.5,5449.0
2014-11-14,2038.0,17450.0,248.5,24030.0,24030.0,6642.0,5469.0
2014-11-17,2039.75,17040.0,249.25,23771.0,23771.0,6665.5,5426.0
2014-11-18,2048.5,17360.0,251.25,23441.0,23441.0,6699.5,5414.0
2014-11-19,2047.25,17370.0,250.5,23313.0,23313.0,6687.5,5375.0
2014-11-20,2052.0,17320.0,250.1,23284.0,23284.0,6678.0,5317.0
2014-11-21,2061.75,17380.0,250.45,23414.0,23414.0,6755.0,5308.0
2014-11-24,2067.5,17380.0,253.1,23895.0,23895.0,6730.0,5354.0
2014-11-25,2067.5,17430.0,252.9,23907.0,23907.0,6710.5,5350.0
2014-11-26,2072.25,17380.0,252.15,24167.0,24167.0,6738.0,5407.0
2014-11-28,2066.25,17450.0,254.0,23980.0,23980.0,6731.0,5338.0
2014-12-01,2050.75,17570.0,251.3,23294.0,23294.0,6659.5,5212.0
2014-12-02,2066.0,17690.0,251.45,23684.0,23684.0,6734.5,5290.0
2014-12-03,2072.5,17750.0,251.85,23433.0,23433.0,6724.0,5336.0
2014-12-04,2072.0,17880.0,254.85,23828.0,23828.0,6677.0,5372.0
2014-12-05,2076.0,17940.0,254.35,24081.0,24081.0,6741.5,5333.0
2014-12-08,2059.5,17970.0,253.85,24027.0,24027.0,6683.5,5390.0
2014-12-09,2057.5,17790.0,253.1,23493.0,23493.0,6542.5,5284.0
2014-12-10,2026.5,17470.0,248.95,23497.0,23497.0,6508.0,5251.0
2014-12-11,2031.0,17210.0,245.8,23363.0,23363.0,6477.5,5232.0
2014-12-12,1997.25,17380.0,244.6,23182.0,23182.0,6301.5,5217.0
2014-12-15,1990.0,17020.0,245.8,22966.0,22966.0,6186.5,5177.0
2014-12-16,1971.5,16730.0,243.5,22603.0,22603.0,6325.0,5154.0
2014-12-17,2014.25,16810.0,242.6,22594.0,22594.0,6353.5,5165.0
2014-12-18,2065.0,17260.0,242.45,22791.0,22791.0,6454.5,5191.0
2014-12-19,2061.01,17670.0,246.5,23159.0,23159.0,6491.5,5312.0
2014-12-22,2072.5,17600.0,247.8,23450.0,23450.0,6528.0,5409.0
2014-12-23,2079.0,17600.0,247.2,23364.0,23364.0,6539.0,5339.0
2014-12-24,2078.75,17790.0,248.35,23400.0,23400.0,6572.0,5367.0
2014-12-26,2084.25,17860.0,248.9,23400.0,23400.0,6572.0,5367.0
2014-12-29,2085.75,17720.0,247.4,23827.0,23827.0,6583.0,5466.0
2014-12-30,2076.75,17450.0,244.0,23574.0,23574.0,6494.5,5382.0
2014-12-31,2052.5,17450.0,244.0,23649.0,23649.0,6522.5,5383.0
2015-01-02,2046.25,17450.0,245.5,23816.0,23816.0,6486.5,5403.0
2015-01-05,2016.0,17380.0,244.75,23762.0,23762.0,6345.5,5407.0
2015-01-06,1994.5,16900.0,240.5,23440.0,23440.0,6306.0,5312.0
2015-01-07,2019.5,16960.0,241.05,23655.0,23655.0,6347.0,5315.0
2015-01-08,2055.0,17250.0,243.95,23835.0,23835.0,6509.0,5337.0
2015-01-09,2035.25,17210.0,247.1,23929.0,23929.0,6418.0,5422.0
2015-01-12,2022.5,17210.0,246.45,24049.0,24049.0,6430.5,5385.0
2015-01-13,2016.0,17090.0,247.45,24248.0,24248.0,6479.5,5353.0
2015-01-14,2007.5,16760.0,246.25,24136.0,24136.0,6329.0,5303.0
2015-01-15,1989.0,17160.0,247.4,24408.0,24408.0,6413.0,5280.0
2015-01-16,2013.0,16800.0,243.15,24224.0,24224.0,6489.0,5231.0
2015-01-20,2016.75,17390.0,247.9,23969.0,23969.0,6553.5,5258.0
2015-01-21,2026.5,17210.0,248.8,24305.0,24305.0,6659.0,5343.0
2015-01-22,2056.5,17360.0,249.65,24580.0,24580.0,6736.5,5363.0
2015-01-23,2044.0,17510.0,251.2,24930.0,24930.0,6769.0,5446.0
2015-01-26,2053.5,17440.0,250.95,24862.0,24862.0,6795.0,5446.0
2015-01-27,2030.0,17700.0,252.7,24778.0,24778.0,6762.0,5491.0
2015-01-28,1991.5,17850.0,252.65,24878.0,24878.0,6754.5,5512.0
2015-01-29,2018.5,17610.0,252.0,24596.0,24596.0,6754.0,5506.0
2015-01-30,1988.5,17670.0,251.2,24535.0,24535.0,6706.0,5542.0
2015-02-02,2017.0,17530.0,251.25,24504.0,24504.0,6714.0,5571.0
2015-02-03,2042.0,17330.0,250.7,24537.0,24537.0,6810.0,5643.0
2015-02-04,2030.0,17660.0,252.45,24656.0,24656.0,6797.0,5726.0
2015-02-05,2055.0,17480.0,249.75,24770.0,24770.0,6803.0,5755.0
2015-02-06,2053.0,17660.0,250.5,24622.0,24622.0,6797.5,5752.0
2015-02-09,2042.5,17690.0,250.15,24513.0,24513.0,6787.5,5760.0
2015-02-10,2062.25,17640.0,248.55,24528.0,24528.0,6770.5,5753.0
2015-02-11,2065.75,17640.0,249.05,24320.0,24320.0,6759.5,5724.0
2015-02-12,2084.0,17870.0,248.4,24450.0,24450.0,6779.0,5717.0
2015-02-13,2093.5,17960.0,250.0,24728.0,24728.0,6836.0,5822.0
2015-02-17,2096.0,18000.0,250.95,24830.0,24830.0,6849.0,5820.0
2015-02-18,2095.5,18180.0,250.95,24847.0,24847.0,6852.0,5875.0
2015-02-19,2095.25,18260.0,250.95,24847.0,24847.0,6860.0,5868.0
2015-02-20,2107.0,18360.0,250.95,24847.0,24847.0,6877.0,5845.0
2015-02-23,2106.75,18460.0,251.65,24863.0,24863.0,6870.5,5862.0
2015-02-24,2113.75,18620.0,252.0,24782.0,24782.0,6917.0,5885.0
2015-02-25,2110.25,18630.0,252.9,24810.0,24810.0,6895.0,5922.0
2015-02-26,2110.0,18800.0,252.75,24856.0,24856.0,6915.5,5878.0
2015-02-27,2102.75,18820.0,252.1,24794.0,24794.0,6920.0,5914.0
2015-03-02,2114.0,18860.0,253.55,24803.0,24803.0,6905.0,5940.0
2015-03-03,2104.75,18820.0,254.6,24589.0,24589.0,6867.5,5923.0
2015-03-04,2096.5,18650.0,254.3,24347.0,24347.0,6877.5,5883.0
2015-03-05,2099.75,18760.0,254.45,24140.0,24140.0,6941.5,5890.0
2015-03-06,2070.75,18990.0,255.8,24108.0,24108.0,6896.0,5890.0
2015-03-09,2077.75,18790.0,253.0,24070.0,24070.0,6861.0,5815.0
2015-03-10,2042.0,18670.0,251.85,23870.0,23870.0,6694.0,5810.0
2015-03-11,2039.5,18650.0,251.75,23646.0,23646.0,6698.5,5786.0
2015-03-12,2064.0,19010.0,251.1,23755.0,23755.0,6752.5,5846.0
2015-03-13,2049.75,19200.0,253.6,23761.0,23761.0,6728.5,5812.0
2015-03-16,2076.5,19250.0,254.1,23950.0,23950.0,6795.5,5796.0
2015-03-17,2074.5,19400.0,259.45,23868.0,23868.0,6829.5,5836.0
2015-03-18,2100.5,19480.0,260.0,24130.0,24130.0,6933.5,5853.0
2015-03-19,2090.5,19440.0,260.6,24517.0,24517.0,6973.0,5900.0
2015-03-20,2099.02,19500.0,260.15,24411.0,24411.0,6972.0,5970.0
2015-03-23,2094.75,19690.0,260.25,24482.0,24482.0,6970.5,5957.0
2015-03-24,2085.0,19640.0,260.45,24423.0,24423.0,6978.5,5978.0
2015-03-25,2053.75,19650.0,260.55,24571.0,24571.0,6947.5,5970.0
2015-03-26,2048.5,19290.0,257.75,24518.0,24518.0,6837.5,5885.0
2015-03-27,2052.5,19320.0,257.55,24546.0,24546.0,6795.5,5917.0
2015-03-30,2075.5,19430.0,257.6,24867.0,24867.0,6841.5,5851.0
2015-03-31,2060.75,19210.0,257.6,24949.0,24949.0,6727.0,5886.0
2015-04-01,2053.0,19120.0,255.7,25100.0,25100.0,6749.5,5848.0
2015-04-02,2059.5,19350.0,256.35,25216.0,25216.0,6764.0,5886.0
2015-04-03,2059.5,19480.0,258.35,25216.0,25216.0,6764.0,5877.0
2015-04-06,2073.25,19390.0,257.95,25216.0,25216.0,6764.0,5877.0
2015-04-07,2067.75,19680.0,257.6,25216.0,25216.0,6895.0,5926.0
2015-04-08,2076.0,19820.0,259.45,26244.0,26244.0,6879.5,5959.0
2015-04-09,2085.75,19920.0,259.0,27073.0,27073.0,6957.5,5935.0
2015-04-10,2095.5,19970.0,262.5,27300.0,27300.0,7043.5,5953.0
2015-04-13,2086.5,19930.0,264.5,28030.0,28030.0,7012.0,5950.0
2015-04-14,2091.0,19910.0,265.9,27572.0,27572.0,7023.0,5938.0
2015-04-15,2099.75,19870.0,266.95,27619.0,27619.0,7048.0,5899.0
2015-04-16,2100.75,19880.0,269.25,27736.0,27736.0,7023.5,5944.0
2015-04-17,2075.5,19690.0,268.9,27680.0,27680.0,6946.5,5865.0
2015-04-20,2091.0,19600.0,269.1,27139.0,27139.0,7004.5,5827.0
2015-04-21,2091.0,19970.0,269.05,27879.0,27879.0,7021.0,5877.0
2015-04-22,2100.25,20160.0,270.25,27807.0,27807.0,6983.5,5824.0
2015-04-23,2107.0,20170.0,274.0,27799.0,27799.0,7008.5,5831.0
2015-04-24,2111.75,20050.0,272.05,28033.0,28033.0,7032.5,5938.0
2015-04-27,2104.75,20000.0,271.4,28410.0,28410.0,7050.5,5972.0
2015-04-28,2112.0,20040.0,270.2,28433.0,28433.0,6976.0,5926.0
2015-04-29,2099.0,20040.0,269.0,28337.0,28337.0,6919.5,5827.0
2015-04-30,2079.0,19510.0,268.15,28105.0,28105.0,6929.0,5757.0
2015-05-01,2101.5,19540.0,268.15,28105.0,28105.0,6944.5,5799.0
2015-05-04,2109.25,19540.0,269.1,28156.0,28156.0,6944.5,5806.0
2015-05-05,2084.0,19540.0,269.1,27781.0,27781.0,6905.5,5804.0
2015-05-06,2074.25,19540.0,264.3,27666.0,27666.0,6899.0,5655.0
2015-05-07,2084.25,19240.0,263.15,27202.0,27202.0,6868.0,5617.0
2015-05-08,2108.5,19380.0,261.5,27510.0,27510.0,7012.0,5602.0
2015-05-11,2097.75,19640.0,262.5,27632.0,27632.0,6998.5,5574.0
2015-05-12,2095.0,19670.0,262.5,27329.0,27329.0,6907.5,5671.0
2015-05-13,2094.5,19780.0,263.95,27188.0,27188.0,6916.0,5705.0
2015-05-14,2117.5,19550.0,264.1,27230.0,27230.0,6960.5,5687.0
2015-05-15,2119.0,19760.0,261.25,27864.0,27864.0,6950.5,5747.0
2015-05-18,2126.0,19890.0,261.85,27510.0,27510.0,6953.5,5665.0
2015-05-19,2124.5,20030.0,263.45,27679.0,27679.0,6975.0,5620.0
2015-05-20,2122.5,20230.0,265.8,27466.0,27466.0,6990.0,5605.0
2015-05-21,2128.0,20180.0,262.5,27593.0,27593.0,7006.5,5666.0
2015-05-22,2124.5,20280.0,265.8,27982.0,27982.0,7026.5,5682.0
2015-05-26,2105.0,20470.0,265.2,28296.0,28296.0,6936.5,5778.0
2015-05-27,2121.0,20480.0,259.4,28066.0,28066.0,7024.0,5740.0
2015-05-28,2121.75,20570.0,260.15,27605.0,27605.0,7027.5,5729.0
2015-05-29,2106.0,20560.0,261.2,27164.0,27164.0,6964.5,5778.0
2015-06-01,2109.25,20570.0,258.6,27230.0,27230.0,6931.5,5730.0
2015-06-02,2106.75,20540.0,256.65,27179.0,27179.0,6913.5,5623.0
2015-06-03,2116.0,20490.0,254.4,27369.0,27369.0,6941.5,5589.0
2015-06-04,2099.0,20500.0,254.85,27450.0,27450.0,6858.5,5508.0
2015-06-05,2092.25,20460.0,254.75,27011.0,27011.0,6802.0,5507.0
2015-06-08,2078.25,20450.0,254.25,27035.0,27035.0,6788.0,5502.0
2015-06-09,2080.0,20050.0,253.95,26734.0,26734.0,6744.0,5462.0
2015-06-10,2107.0,20110.0,252.3,26382.0,26382.0,6814.5,5475.0
2015-06-11,2109.25,20450.0,252.7,26749.0,26749.0,6846.5,5557.0
2015-06-12,2093.0,20390.0,251.4,27128.0,27128.0,6789.5,5534.0
2015-06-15,2084.0,20340.0,251.15,26599.0,26599.0,6713.0,5543.0
2015-06-16,2097.5,20230.0,248.3,26278.0,26278.0,6709.5,5527.0
2015-06-17,2097.5,20240.0,249.5,26539.0,26539.0,6686.0,5585.0
2015-06-18,2123.0,19960.0,249.45,26491.0,26491.0,6702.5,5578.0
2015-06-19,2117.11,20170.0,251.0,26640.0,26640.0,6751.0,5541.0
2015-06-22,2112.75,20450.0,252.0,26929.0,26929.0,6771.0,5555.0
2015-06-23,2116.5,20830.0,255.5,27287.0,27287.0,6791.0,5623.0
2015-06-24,2099.5,20820.0,254.85,27278.0,27278.0,6798.0,5629.0
2015-06-25,2094.0,20760.0,254.7,27140.0,27140.0,6764.0,5564.0
2015-06-26,2095.75,20760.0,254.9,26733.0,26733.0,6706.5,5500.0
2015-06-29,2050.5,20110.0,251.7,26002.0,26002.0,6577.5,5379.0
2015-06-30,2054.5,20230.0,252.25,26204.0,26204.0,6494.0,5397.0
2015-07-01,2071.0,20400.0,255.75,26204.0,26204.0,6547.0,5478.0
2015-07-02,2068.75,20540.0,255.75,26330.0,26330.0,6579.5,5543.0
2015-07-06,2064.5,20200.0,248.5,25284.0,25284.0,6480.5,5432.0
2015-07-07,2073.75,20420.0,249.1,25025.0,25025.0,6383.5,5523.0
2015-07-08,2039.25,19660.0,245.55,23176.0,23176.0,6434.5,5401.0
2015-07-09,2041.25,19860.0,247.65,24458.0,24458.0,6524.5,5408.0
2015-07-10,2069.0,19860.0,247.75,24899.0,24899.0,6623.0,5437.0
2015-07-13,2094.5,20090.0,249.3,25174.0,25174.0,6677.5,5405.0
2015-07-14,2102.0,20430.0,249.15,25008.0,25008.0,6696.5,5518.0
2015-07-15,2104.25,20450.0,249.65,25030.0,25030.0,6705.5,5584.0
2015-07-16,2117.0,20560.0,251.5,25067.0,25067.0,6738.5,5622.0
2015-07-17,2118.75,20640.0,249.8,25420.0,25420.0,6722.0,5613.0
2015-07-20,2122.0,20640.0,249.2,25389.0,25389.0,6740.5,5642.0
2015-07-21,2114.5,20840.0,249.8,25516.0,25516.0,6711.5,5646.0
2015-07-22,2108.0,20560.0,247.6,25233.0,25233.0,6614.0,5552.0
2015-07-23,2098.5,20670.0,247.45,25386.0,25386.0,6597.0,5533.0
2015-07-24,2077.5,20520.0,244.65,25161.0,25161.0,6522.5,5516.0
2015-07-27,2064.5,20350.0,245.4,24346.0,24346.0,6461.5,5537.0
2015-07-28,2087.25,20300.0,245.5,24469.0,24469.0,6505.0,5542.0
2015-07-29,2101.5,20300.0,246.75,24609.0,24609.0,6573.0,5573.0
2015-07-30,2103.75,20560.0,244.45,24657.0,24657.0,6623.0,5614.0
2015-07-31,2098.5,20570.0,243.4,24526.0,24526.0,6654.0,5651.0
2015-08-03,2091.0,20500.0,242.25,24278.0,24278.0,6631.5,5613.0
2015-08-04,2083.0,20450.0,243.2,24264.0,24264.0,6631.0,5639.0
2015-08-05,2093.75,20600.0,243.7,24466.0,24466.0,6695.0,5612.0
2015-08-06,2079.5,20650.0,240.2,24310.0,24310.0,6701.5,5528.0
2015-08-07,2073.5,20710.0,239.8,24451.0,24451.0,6682.5,5405.0
2015-08-10,2099.75,20790.0,239.6,24401.0,24401.0,6686.0,5445.0
2015-08-11,2079.75,20670.0,238.6,24390.0,24390.0,6621.0,5406.0
2015-08-12,2084.25,20340.0,236.55,23720.0,23720.0,6522.5,5299.0
2015-08-13,2080.5,20630.0,238.5,24044.0,24044.0,6557.0,5317.0
2015-08-14,2089.5,20510.0,238.5,23952.0,23952.0,6550.0,5291.0
2015-08-17,2099.25,20630.0,236.15,23787.0,23787.0,6545.0,5302.0
2015-08-18,2094.0,20560.0,235.35,23439.0,23439.0,6526.5,5269.0
2015-08-19,2072.75,20230.0,233.45,23074.0,23074.0,6397.5,5353.0
2015-08-20,2025.5,20040.0,231.35,22666.0,22666.0,6363.5,5237.0
2015-08-21,1971.5,19430.0,228.15,22488.0,22488.0,6202.0,5168.0
2015-08-24,1871.25,18410.0,220.7,21128.0,21128.0,5902.5,4951.0
2015-08-25,1872.75,17670.0,223.05,21575.0,21575.0,6087.5,5127.0
2015-08-26,1938.0,18440.0,226.95,21113.0,21113.0,5995.5,5125.0
2015-08-27,1989.25,18570.0,228.0,21795.0,21795.0,6199.0,5186.0
2015-08-28,1989.75,19180.0,231.7,21965.0,21965.0,6217.0,5234.0
2015-08-31,1969.25,18840.0,231.05,21464.0,21464.0,6217.0,5167.0
2015-09-01,1916.0,18110.0,228.8,20879.0,20879.0,6045.5,5059.0
2015-09-02,1947.0,18250.0,229.45,20699.0,20699.0,6091.0,5050.0
2015-09-03,1946.0,18230.0,229.5,20699.0,20699.0,6192.0,5005.0
2015-09-04,1921.75,17760.0,227.3,20612.0,20612.0,6048.5,5025.0
2015-09-08,1965.75,17460.0,228.0,21304.0,21304.0,6147.5,5100.0
2015-09-09,1942.75,18580.0,234.85,21971.0,21971.0,6213.5,5215.0
2015-09-10,1949.5,18270.0,236.05,21474.0,21474.0,6157.5,5078.0
2015-09-11,1960.25,18170.0,234.0,21375.0,21375.0,6124.0,5068.0
2015-09-14,1954.0,17820.0,232.45,21474.0,21474.0,6100.5,5091.0
2015-09-15,1979.75,17880.0,233.1,21333.0,21333.0,6151.0,5006.0
2015-09-16,1998.25,18140.0,239.2,21980.0,21980.0,6243.5,5117.0
2015-09-17,1987.75,18360.0,239.9,21730.0,21730.0,6201.5,5177.0
2015-09-18,1960.0,18000.0,241.3,22084.0,22084.0,6143.5,5148.0
2015-09-21,1963.0,18000.0,237.1,21681.0,21681.0,6086.0,5060.0
2015-09-22,1932.0,18000.0,238.5,21592.0,21592.0,5907.5,5096.0
2015-09-23,1928.5,18000.0,235.6,21313.0,21313.0,6002.0,4995.0
2015-09-24,1918.75,17450.0,234.9,21181.0,21181.0,5922.0,5058.0
2015-09-25,1919.25,17770.0,234.85,21224.0,21224.0,6084.0,5032.0
2015-09-28,1872.0,17690.0,234.85,21224.0,21224.0,5934.5,5106.0
2015-09-29,1874.5,16940.0,234.85,20477.0,20477.0,5890.0,4884.0
2015-09-30,1908.75,17390.0,236.4,20792.0,20792.0,6018.5,5007.0
2015-10-01,1916.75,17690.0,239.0,20792.0,20792.0,6046.0,5081.0
2015-10-02,1943.0,17670.0,237.2,21507.0,21507.0,6099.0,5031.0
2015-10-05,1974.75,18070.0,238.25,21846.0,21846.0,6258.0,5141.0
2015-10-06,1968.5,18170.0,240.15,21764.0,21764.0,6302.5,5169.0
2015-10-07,1987.25,18380.0,243.8,22473.0,22473.0,6293.5,5190.0
2015-10-08,2006.5,18100.0,245.8,22419.0,22419.0,6350.5,5194.0
2015-10-09,2007.5,18420.0,245.8,22403.0,22403.0,6390.5,5267.0
2015-10-12,2011.0,18420.0,247.15,22658.0,22658.0,6344.0,5224.0
2015-10-13,1994.0,18210.0,246.5,22511.0,22511.0,6312.5,5191.0
2015-10-14,1984.0,17940.0,246.1,22465.0,22465.0,6250.0,5174.0
2015-10-15,2019.0,18100.0,249.1,22912.0,22912.0,6313.0,5207.0
2015-10-16,2025.5,18290.0,248.3,23100.0,23100.0,6348.5,5252.0
2015-10-19,2027.5,18130.0,248.05,23041.0,23041.0,6318.0,5237.0
2015-10-20,2020.5,18210.0,248.9,22929.0,22929.0,6324.0,5213.0
2015-10-21,2008.5,18540.0,249.7,22929.0,22929.0,6315.0,5239.0
2015-10-22,2053.0,18450.0,248.35,22844.0,22844.0,6357.5,5232.0
2015-10-23,2066.0,18800.0,250.15,23180.0,23180.0,6419.5,5323.0
2015-10-26,2062.25,18940.0,250.8,23043.0,23043.0,6399.5,5332.0
2015-10-27,2060.5,18840.0,251.1,23070.0,23070.0,6348.5,5346.0
2015-10-28,2084.5,18930.0,251.1,22978.0,22978.0,6422.0,5306.0
2015-10-29,2083.0,18900.0,249.5,22894.0,22894.0,6367.0,5240.0
2015-10-30,2073.75,19090.0,251.2,22684.0,22684.0,6320.0,5236.0
2015-11-02,2095.5,18740.0,250.65,22357.0,22357.0,6339.0,5130.0
2015-11-03,2103.0,18740.0,253.35,22580.0,22580.0,6350.5,5229.0
2015-11-04,2094.75,18900.0,252.95,23114.0,23114.0,6389.5,5217.0
2015-11-05,2094.0,19140.0,252.55,22963.0,22963.0,6344.5,5186.0
2015-11-06,2093.75,19260.0,250.85,22738.0,22738.0,6333.0,5222.0
2015-11-09,2073.0,19620.0,250.25,22608.0,22608.0,6275.5,5117.0
2015-11-10,2078.0,19700.0,245.9,22372.0,22372.0,6251.5,5076.0
2015-11-11,2069.0,19740.0,246.0,22359.0,22359.0,6275.5,5128.0
2015-11-12,2040.5,19680.0,246.0,22905.0,22905.0,6178.5,5132.0
2015-11-13,2018.5,19630.0,242.8,22319.0,22319.0,6109.5,5034.0
2015-11-16,2048.0,19410.0,240.4,22041.0,22041.0,6129.0,4994.0
2015-11-17,2049.0,19680.0,241.75,22270.0,22270.0,6253.5,5124.0
2015-11-18,2079.75,19690.0,241.55,22137.0,22137.0,6275.5,5131.0
2015-11-19,2079.25,19880.0,244.95,22483.0,22483.0,6335.5,5256.0
2015-11-20,2088.75,19890.0,245.05,22761.0,22761.0,6335.0,5264.0
2015-11-23,2084.25,19890.0,247.0,22695.0,22695.0,6315.0,5285.0
2015-11-24,2084.75,19960.0,247.6,22524.0,22524.0,6276.0,5230.0
2015-11-25,2088.0,19850.0,247.35,22494.0,22494.0,6335.0,5205.0
2015-11-27,2090.0,19860.0,249.7,22211.0,22211.0,6380.0,5207.0
2015-11-30,2079.75,19750.0,244.85,21909.0,21909.0,6352.5,5186.0
2015-12-01,2100.0,20020.0,248.5,22388.0,22388.0,6398.5,5264.0
2015-12-02,2081.5,19950.0,246.8,22483.0,22483.0,6427.0,5278.0
2015-12-03,2051.25,19940.0,244.6,22417.0,22417.0,6292.0,5231.0
2015-12-04,2088.5,19460.0,241.7,22152.0,22152.0,6231.0,5155.0
2015-12-07,2081.0,19750.0,241.5,22280.0,22280.0,6216.0,5149.0
2015-12-08,2058.75,19490.0,239.9,21824.0,21824.0,6143.5,5109.0
2015-12-09,2042.0,19300.0,239.95,21779.0,21779.0,6135.5,5081.0
2015-12-10,2049.25,19020.0,242.0,21630.0,21630.0,6098.0,5038.0
2015-12-11,2009.75,19210.0,238.0,21387.0,21387.0,5964.5,5021.0
2015-12-14,2018.5,18840.0,236.3,21310.0,21310.0,5875.0,4921.0
2015-12-15,2045.5,18550.0,236.85,21331.0,21331.0,6023.0,4904.0
2015-12-16,2072.0,19090.0,241.9,21737.0,21737.0,6057.0,5023.0
2015-12-17,2034.25,19340.0,241.0,21824.0,21824.0,6117.0,5093.0
2015-12-18,2029.72,18950.0,241.4,21787.0,21787.0,6073.5,5061.0
2015-12-21,2015.0,18840.0,241.5,21784.0,21784.0,5999.0,5069.0
2015-12-22,2036.0,18870.0,242.3,21817.0,21817.0,6027.5,5071.0
2015-12-23,2053.0,18870.0,244.75,22100.0,22100.0,6195.5,5098.0
2015-12-24,2051.25,18810.0,242.4,22143.0,22143.0,6212.0,5154.0
2015-12-28,2048.75,18900.0,239.8,21862.0,21862.0,6212.0,5154.0
2015-12-29,2072.75,18980.0,242.4,22058.0,22058.0,6253.0,5249.0
2015-12-30,2054.5,19030.0,240.45,21918.0,21918.0,6226.0,5290.0
2015-12-31,2035.5,19030.0,240.45,21910.0,21910.0,6198.0,5257.0
2016-01-04,2009.0,18380.0,235.0,21123.0,21123.0,6022.0,5252.0
2016-01-05,2011.75,18360.0,236.4,21140.0,21140.0,6072.0,5142.0
