,SPX,NKY,KOSPI,HSI,TWSE,UKX,AS51
2001-11-07,1115.8,10284.98,562.03,10269.79,4158.15,5216.3,3252.62
2001-11-08,1118.54,10431.79,573.04,10538.62,4135.03,5278.1,3269.386
2001-11-09,1120.31,10215.71,576.75,10609.25,4123.78,5244.2,3286.014
2001-11-12,1118.33,10081.56,584.48,10592.45,4172.63,5146.2,3305.413
2001-11-13,1139.09,10030.56,588.83,10662.84,4136.54,5277.1,3291.722
2001-11-14,1141.21,10086.76,606.68,10950.04,4277.7,5240.7,3336.775
2001-11-15,1142.24,10489.89,606.44,11239.39,4403.59,5238.2,3344.67
2001-11-16,1138.65,10649.09,610.88,11287.37,4446.62,5291.0,3322.487
2001-11-19,1151.06,10727.94,626.43,11360.26,4548.63,5338.0,3331.947
2001-11-20,1142.66,10575.62,616.33,11225.79,4455.8,5298.7,3353.048
2001-11-21,1137.03,10661.08,615.45,11173.92,4533.37,5313.8,3336.292
2001-11-23,1150.34,10661.08,645.18,11322.36,4519.08,5293.2,3332.905
2001-11-26,1157.42,11064.3,674.56,11391.96,4608.32,5302.5,3348.483
2001-11-27,1149.5,10948.89,670.1,11261.54,4580.33,5266.0,3355.866
2001-11-28,1128.52,10624.81,632.02,11066.19,4447.58,5205.2,3353.243
2001-11-29,1140.2,10655.96,628.86,11090.74,4465.83,5208.5,3329.521
2001-11-30,1139.45,10697.44,643.89,11279.25,4441.12,5203.6,3337.446
2001-12-03,1129.9,10370.62,650.66,11155.15,4646.61,5164.6,3328.833
2001-12-04,1144.8,10452.65,649.9,11427.28,4766.43,5212.1,3324.437
2001-12-05,1170.35,10713.81,688.31,11678.44,4924.56,5333.5,3347.79
2001-12-06,1167.1,10857.28,686.61,11745.84,5208.86,5369.8,3352.758
2001-12-07,1158.31,10796.89,704.5,11832.18,5333.93,5264.7,3371.801
2001-12-10,1139.93,10571.01,668.77,11784.92,5321.28,5185.0,3360.675
2001-12-11,1136.76,10473.91,670.08,11693.05,5273.97,5160.8,3359.59
2001-12-12,1137.07,10801.52,681.43,11847.06,5539.31,5120.0,3322.128
2001-12-13,1119.38,10433.45,676.59,11529.54,5407.54,5074.9,3312.506
2001-12-14,1123.09,10511.65,665.2,11466.11,5486.73,5061.0,3290.834
2001-12-17,1134.36,10323.35,648.28,11465.78,5456.15,5136.3,3289.574
2001-12-18,1142.92,10432.17,643.76,11486.93,5329.19,5151.1,3320.487
2001-12-19,1149.56,10471.93,647.05,11565.23,5221.96,5120.6,3324.083
2001-12-20,1139.93,10434.52,664.51,11601.14,5309.1,5080.2,3343.856
2001-12-21,1144.89,10335.45,644.71,11158.1,5109.24,5159.2,3374.455
2001-12-24,1144.65,10335.45,646.49,11209.78,5164.73,5177.4,3390.052
2001-12-26,1149.37,10192.57,653.87,11209.78,5392.43,5177.4,3390.052
2001-12-27,1157.13,10457.61,668.55,11359.5,5332.98,5213.2,3417.609
2001-12-28,1161.02,10542.62,693.7,11431.59,5398.28,5242.4,3427.101
2001-12-31,1148.08,10542.62,693.7,11397.21,5551.24,5217.4,3422.319
2002-01-02,1154.67,10542.62,724.95,11350.85,5600.05,5218.3,3445.655
2002-01-03,1165.27,10542.62,727.66,11423.52,5526.32,5318.8,3419.625
2002-01-04,1172.51,10871.49,747.72,11702.15,5638.53,5323.8,3435.699
2002-01-07,1164.89,10942.36,751.48,11892.64,5834.89,5293.6,3446.912
2002-01-08,1160.71,10695.6,734.76,11713.71,5810.08,5250.4,3422.96
2002-01-09,1155.14,10663.98,751.61,11440.72,5865.54,5228.5,3412.482
2002-01-10,1156.55,10538.43,728.23,11256.07,5871.28,5190.7,3409.113
2002-01-11,1145.6,10441.59,727.36,11166.46,5687.59,5198.6,3417.636
2002-01-14,1138.41,10441.59,744.03,11209.43,5611.86,5113.5,3407.301
2002-01-15,1146.19,10208.05,718.64,11013.59,5592.74,5166.0,3406.241
2002-01-16,1127.57,10177.58,710.95,10964.09,5488.33,5127.6,3425.759
2002-01-17,1138.88,10128.18,713.5,11013.84,5501.13,5138.4,3393.118
2002-01-18,1127.58,10293.32,708.47,10972.96,5522.8,5126.8,3387.034
2002-01-22,1119.31,10050.98,724.36,10797.69,5804.1,5149.2,3421.482
2002-01-23,1128.19,10040.91,742.62,10762.14,5769.78,5180.6,3422.032
2002-01-24,1132.16,10074.05,757.71,10741.46,5801.92,5233.1,3430.753
2002-01-25,1133.28,10144.14,774.68,10772.96,5950.64,5193.0,3442.292
2002-01-28,1133.06,10220.85,780.24,10767.46,6007.33,5223.6,3442.292
2002-01-29,1100.64,10026.03,774.03,11014.24,5846.19,5131.4,3452.908
2002-01-30,1113.57,9919.48,749.45,10756.96,5812.67,5089.3,3433.49
2002-01-31,1130.21,9997.8,748.07,10725.3,5872.14,5164.8,3464.172
2002-02-01,1122.2,9791.43,742.42,10691.25,5857.93,5189.7,3445.451
2002-02-04,1094.44,9631.93,730.21,10721.32,5849.85,5167.3,3466.131
2002-02-05,1090.02,9475.6,739.91,10609.19,5844.25,5093.4,3451.542
2002-02-06,1083.51,9420.85,741.55,10592.39,5926.08,5073.8,3424.54
2002-02-07,1080.17,9583.27,727.71,10409.68,5926.08,5127.0,3414.514
2002-02-08,1096.22,9686.06,739.66,10518.99,5926.08,5128.1,3450.412
2002-02-11,1111.94,9686.06,739.66,10832.74,5926.08,5161.8,3476.464
2002-02-12,1107.5,9877.99,739.66,10832.74,5926.08,5135.7,3481.054
2002-02-13,1118.51,9968.35,739.66,10832.74,5926.08,5153.9,3474.64
2002-02-14,1116.48,10081.09,796.18,10832.74,5926.08,5208.7,3487.035
2002-02-15,1104.18,10048.1,783.59,10961.88,5926.08,5182.5,3480.361
2002-02-19,1083.34,9847.16,782.27,10840.49,5861.66,5092.5,3470.394
2002-02-20,1097.98,9834.13,776.89,10749.06,5692.18,5024.1,3437.68
2002-02-21,1080.95,10295.42,787.62,10788.9,5656.1,5073.3,3434.333
2002-02-22,1089.84,10356.78,792.0,10664.94,5609.83,5050.8,3422.086
2002-02-25,1109.44,10296.47,791.48,10496.02,5510.71,5100.7,3422.461
2002-02-26,1109.38,10202.63,801.14,10547.13,5499.79,5139.0,3434.814
2002-02-27,1109.89,10573.09,822.11,10648.71,5696.11,5178.4,3413.058
2002-02-28,1106.73,10587.83,819.99,10482.55,5696.11,5101.0,3414.341
2002-03-01,1131.78,10812.0,819.99,10425.31,5680.78,5169.0,3417.265
2002-03-04,1153.84,11450.22,834.21,10704.12,5874.48,5242.0,3424.258
2002-03-05,1146.14,11348.45,841.95,10985.84,5957.75,5214.0,3435.626
2002-03-06,1162.77,11358.53,843.06,11003.0,6097.57,5245.5,3451.238
2002-03-07,1157.54,11648.34,829.44,11188.07,6048.15,5282.1,3497.622
2002-03-08,1164.31,11885.79,825.27,11233.23,6011.65,5285.7,3485.259
2002-03-11,1168.26,11919.3,827.02,11318.87,6196.26,5258.9,3476.896
2002-03-12,1165.58,11607.33,846.03,11273.86,6122.54,5252.5,3462.294
2002-03-13,1154.09,11415.31,849.13,11217.5,6088.34,5272.0,3450.002
2002-03-14,1153.04,11568.82,856.86,11303.7,6070.5,5261.4,3451.851
2002-03-15,1166.16,11648.01,860.36,11210.25,5951.45,5292.7,3407.676
2002-03-18,1165.55,11498.38,869.71,11230.64,5972.11,5299.9,3453.1
2002-03-19,1170.29,11792.82,889.98,11222.83,5906.73,5316.1,3460.286
2002-03-20,1151.85,11526.78,887.48,11036.6,6059.06,5266.9,3467.341
2002-03-21,1153.59,11526.78,885.64,10829.73,6046.52,5253.3,3436.058
2002-03-22,1148.7,11345.08,895.98,10863.07,6140.42,5250.5,3433.798
2002-03-25,1131.87,11261.09,879.41,10836.64,6219.17,5203.6,3424.744
2002-03-26,1138.49,11207.92,881.03,10786.92,6242.64,5195.5,3384.61
2002-03-27,1144.58,11323.68,902.46,10987.88,6147.75,5214.7,3411.534
2002-03-28,1147.39,11333.11,892.67,11032.92,6209.92,5271.8,3414.774
2002-04-01,1146.55,11028.7,875.83,11032.92,6186.44,5271.8,3414.774
2002-04-02,1136.77,11204.49,905.34,10878.04,6243.46,5251.4,3387.263
2002-04-03,1125.4,11400.71,918.59,10833.96,6294.66,5247.8,3377.785
2002-04-04,1126.34,11379.2,918.01,10831.37,6207.09,5209.5,3372.612
2002-04-05,1122.73,11335.49,918.01,10831.37,6207.09,5233.6,3390.01
2002-04-08,1125.29,11352.89,900.69,10723.68,6190.83,5178.6,3389.047
2002-04-09,1117.8,11114.49,888.67,10733.69,6069.85,5179.6,3363.353
2002-04-10,1130.46,11218.58,856.03,10643.14,6059.21,5229.1,3377.369
2002-04-11,1103.69,11147.27,862.86,10744.91,6073.76,5137.4,3367.394
2002-04-12,1111.01,10962.98,875.69,10710.48,6182.59,5161.0,3354.576
2002-04-15,1102.55,11137.3,894.28,10727.98,6196.0,5201.4,3368.09
2002-04-16,1128.37,11346.66,901.29,10788.53,6257.73,5259.9,3386.584
2002-04-17,1126.07,11543.71,930.51,11090.58,6390.68,5263.9,3401.336
2002-04-18,1124.47,11575.73,937.61,11217.15,6387.21,5229.4,3406.742
2002-04-19,1125.17,11512.01,923.94,11252.18,6448.12,5243.6,3407.877
2002-04-22,1107.83,11721.64,920.89,11139.42,6462.3,5221.5,3414.129
2002-04-23,1100.96,11736.83,925.7,11345.18,6390.62,5191.0,3403.901
2002-04-24,1093.14,11672.88,915.69,11396.57,6455.39,5218.2,3373.56
2002-04-25,1091.48,11648.72,872.58,11409.29,6355.59,5197.5,3373.56
2002-04-26,1076.32,11541.39,869.65,11385.08,6306.93,5159.0,3379.122
2002-04-29,1065.46,11541.39,838.51,11361.49,6205.09,5153.9,3352.837
2002-04-30,1076.92,11492.54,842.34,11497.58,6065.73,5165.6,3350.018
2002-05-01,1086.46,11552.79,842.34,11497.58,6065.73,5125.5,3360.407
2002-05-02,1084.56,11551.01,859.86,11780.11,5867.83,5174.1,3362.316
2002-05-03,1073.43,11551.01,856.72,11797.22,5910.32,5203.1,3366.043
2002-05-06,1052.67,11551.01,826.87,11736.2,5642.48,5203.1,3345.437
2002-05-07,1049.49,11316.04,826.34,11795.98,5663.98,5119.9,3325.021
2002-05-08,1088.85,11520.75,844.67,11768.31,5711.53,5209.1,3339.899
2002-05-09,1073.01,11633.3,838.67,11700.76,5739.28,5197.6,3338.532
2002-05-10,1054.99,11531.11,817.93,11645.9,5807.3,5171.2,3330.879
2002-05-13,1074.56,11336.95,821.89,11733.43,5742.66,5204.8,3302.472
2002-05-14,1097.28,11356.19,837.37,11690.31,5755.92,5239.5,3314.255
2002-05-15,1091.07,11642.97,862.62,11838.36,5910.69,5259.1,3376.106
2002-05-16,1098.23,11738.69,858.04,11832.77,5801.47,5248.5,3395.345
2002-05-17,1106.59,11847.32,875.03,11974.61,5789.84,5218.0,3412.575
2002-05-20,1091.88,11856.54,865.78,11974.61,5574.71,5208.1,3393.318
2002-05-21,1079.88,11801.16,837.56,11753.29,5443.18,5197.2,3376.885
2002-05-22,1086.02,11961.98,863.06,11795.2,5541.64,5151.9,3389.791
2002-05-23,1097.08,11979.85,845.51,11624.75,5549.96,5175.3,3373.55
2002-05-24,1083.82,11976.28,854.57,11626.78,5706.4,5169.1,3387.12
2002-05-28,1074.55,11936.08,848.8,11581.58,5669.53,5074.2,3385.888
2002-05-29,1067.66,11853.0,835.19,11430.66,5623.23,5083.0,3381.228
2002-05-30,1064.66,11770.03,815.61,11380.61,5736.19,5040.8,3387.065
2002-05-31,1067.14,11763.7,796.4,11301.94,5675.65,5085.1,3373.597
2002-06-03,1040.68,11901.39,804.93,11359.8,5571.08,5085.1,3375.56
2002-06-04,1040.69,11653.07,806.33,11312.55,5527.8,5085.1,3347.053
2002-06-05,1049.9,11663.87,809.59,11402.38,5599.42,4989.1,3350.237
2002-06-06,1029.15,11574.94,809.59,11380.77,5591.02,4957.6,3344.277
2002-06-07,1027.53,11438.53,795.16,11284.71,5433.02,4920.4,3342.843
2002-06-10,1030.74,11370.21,811.9,11288.84,5499.33,4928.2,3342.843
2002-06-11,1013.6,11449.44,815.33,11215.02,5405.42,4934.8,3328.536
2002-06-12,1020.26,11327.06,823.06,11147.97,5399.96,4851.7,3327.874
2002-06-13,1009.56,11144.84,823.06,11119.33,5562.23,4771.9,3313.553
2002-06-14,1007.28,10920.63,822.01,10955.52,5562.12,4630.8,3294.137
2002-06-17,1036.17,10664.11,809.16,10832.26,5537.81,4756.8,3299.65
2002-06-18,1037.14,10839.93,809.4,10852.04,5536.42,4702.0,3311.874
2002-06-19,1019.99,10476.18,776.37,10673.11,5399.5,4652.4,3279.904
2002-06-20,1006.29,10612.98,776.81,10754.41,5445.77,4580.3,3279.608
2002-06-21,989.14,10354.35,778.53,10591.86,5460.53,4605.3,3252.193
2002-06-24,992.72,10471.32,767.92,10657.34,5384.89,4541.9,3235.288
2002-06-25,976.14,10496.67,755.92,10608.98,5316.04,4631.0,3227.32
2002-06-26,973.53,10074.56,701.87,10355.92,5123.04,4531.0,3179.401
2002-06-27,990.64,10261.6,710.43,10518.09,5071.76,4540.6,3212.889
2002-06-28,989.81,10621.84,742.72,10598.55,5153.71,4656.4,3215.955
2002-07-01,968.65,10595.44,742.72,10598.55,4969.32,4685.8,3227.864
2002-07-02,948.09,10622.32,746.23,10491.76,4995.08,4546.8,3212.108
2002-07-03,953.99,10812.3,753.36,10579.19,5047.82,4392.6,3185.924
2002-07-05,989.03,10826.09,787.83,10806.16,5255.23,4615.6,3214.837
2002-07-08,976.98,10769.2,783.35,10803.45,5377.86,4601.3,3233.672
2002-07-09,952.83,10960.25,801.99,10843.15,5388.52,4542.9,3258.372
2002-07-10,920.47,10752.66,794.71,10787.54,5262.01,4420.1,3226.178
2002-07-11,927.37,10485.74,764.88,10558.81,5202.59,4230.0,3192.44
2002-07-12,921.39,10601.45,792.93,10648.3,5416.5,4224.1,3196.923
2002-07-15,917.93,10375.15,783.52,10581.66,5393.01,3994.5,3187.261
2002-07-16,901.05,10250.42,771.45,10421.49,5318.01,4021.9,3157.66
2002-07-17,906.04,10296.02,771.45,10335.12,5250.82,4190.6,3122.211
2002-07-18,881.56,10498.26,773.85,10452.55,5242.11,4297.3,3152.301
2002-07-19,847.76,10202.36,754.62,10325.46,5161.92,4098.3,3109.234
2002-07-22,819.85,10189.01,720.9,10110.25,5043.5,3895.5,3089.449
2002-07-23,797.7,10215.63,743.52,10313.89,5159.23,3857.99,3088.602
2002-07-24,843.42,9947.72,721.41,9971.99,5039.48,3777.13,3017.238
2002-07-25,838.68,9929.91,723.52,9884.78,5045.07,3965.89,3042.435
2002-07-26,852.84,9591.03,697.84,9773.12,4855.34,4016.6,2989.465
2002-07-29,898.96,9666.67,700.35,9975.99,4858.44,4202.7,3035.156
2002-07-30,902.78,10003.72,724.08,10155.25,5005.04,4180.9,3083.779
2002-07-31,911.62,9877.94,717.99,10267.36,4940.38,4246.2,3086.198
2002-08-01,884.66,9793.51,707.8,10180.02,4916.59,4044.5,3077.327
2002-08-02,864.24,9709.66,700.68,9991.72,4920.89,4075.5,3053.904
2002-08-05,834.6,9704.93,675.76,9862.33,4636.67,3996.4,3009.163
2002-08-06,859.57,9501.02,673.78,9700.69,4572.35,4131.0,2985.595
2002-08-07,876.77,9834.4,679.37,9977.74,4720.73,4094.4,3050.951
2002-08-08,905.46,9799.57,684.49,9962.24,4700.23,4240.5,3077.14
2002-08-09,908.64,9999.79,692.45,10014.06,4851.44,4322.4,3106.818
2002-08-12,903.8,9747.82,695.39,9959.92,4852.07,4221.6,3103.816
2002-08-13,884.21,9688.61,708.63,10100.06,4817.93,4271.7,3110.331
2002-08-14,919.62,9638.41,711.24,9961.35,4887.43,4171.1,3096.2
2002-08-15,930.25,9795.57,711.24,10219.71,4931.47,4327.5,3128.019
2002-08-16,928.77,9788.13,718.29,10265.04,4919.02,4330.0,3133.284
2002-08-19,950.72,9599.1,717.58,10246.96,4888.0,4426.8,3148.21
2002-08-20,937.43,9620.69,736.7,10408.01,4919.26,4368.9,3176.698
2002-08-21,949.36,9642.61,745.12,10402.26,4887.79,4364.8,3164.317
2002-08-22,962.7,9814.02,745.75,10424.0,4956.49,4434.7,3195.653
2002-08-23,940.86,9867.45,740.51,10245.69,4968.85,4389.8,3184.543
2002-08-26,947.95,10067.74,734.79,10226.33,4935.92,4389.8,3176.874
2002-08-27,934.82,9907.3,724.17,10185.52,4878.85,4449.7,3160.282
2002-08-28,917.87,9766.73,724.05,10130.25,4789.63,4274.0,3137.721
2002-08-29,917.8,9620.14,724.94,10061.15,4800.63,4209.3,3130.88
2002-08-30,916.07,9619.3,736.4,10043.87,4764.94,4227.3,3120.134
2002-09-03,878.02,9217.04,740.59,9790.68,4588.06,4028.6,3143.173
2002-09-04,893.41,9075.09,723.05,9820.33,4534.15,4026.9,3093.155
2002-09-05,879.15,9222.12,720.98,9726.03,4459.37,4011.0,3113.485
2002-09-06,893.92,9129.07,708.73,9720.86,4459.37,4107.2,3089.5
2002-09-09,902.96,9306.26,697.89,9723.67,4533.27,4062.4,3119.589
2002-09-10,909.58,9309.31,713.3,9885.77,4668.01,4175.5,3110.111
2002-09-11,909.45,9400.08,724.71,9882.35,4660.53,4210.7,3148.037
2002-09-12,886.91,9415.23,739.22,9896.33,4647.37,4084.9,3142.091
2002-09-13,889.81,9241.93,718.17,9650.97,4580.17,4008.0,3130.596
2002-09-16,891.1,9241.93,704.38,9505.13,4457.16,4044.3,3125.653
2002-09-17,873.52,9543.94,726.8,9707.25,4633.86,4025.1,3156.709
2002-09-18,869.46,9472.06,703.87,9474.07,4482.65,3865.4,3120.253
2002-09-19,843.32,9669.62,704.12,9427.79,4491.31,3813.5,3090.723
2002-09-20,845.39,9481.08,704.12,9328.22,4429.25,3860.1,3073.585
2002-09-23,833.7,9481.08,679.43,9314.87,4328.4,3739.4,3046.659
2002-09-24,819.29,9321.64,672.28,9197.68,4286.94,3671.1,3033.302
2002-09-25,839.66,9165.41,657.96,9124.91,4185.95,3696.2,2991.097
2002-09-26,854.95,9320.92,662.41,9270.71,4222.22,3850.6,2988.705
2002-09-27,827.37,9530.44,663.72,9294.46,4208.8,3907.2,3008.892
2002-09-30,815.28,9383.29,646.42,9072.21,4191.81,3721.8,2970.88
2002-10-01,847.91,9162.26,652.13,9072.21,4162.77,3797.4,2987.192
2002-10-02,827.91,9049.33,648.1,9109.35,4171.76,3905.2,2998.309
2002-10-03,818.95,8936.43,648.1,8984.32,4075.98,3880.3,2999.288
2002-10-04,800.58,9027.55,650.92,9051.37,4067.79,3813.8,2991.617
2002-10-07,785.28,8688.0,627.4,8931.4,3924.04,3780.9,2939.974
2002-10-08,798.55,8708.9,634.84,8977.41,3964.28,3730.5,2945.954
2002-10-09,776.76,8539.34,619.94,8977.35,3947.61,3742.4,2912.68
2002-10-10,803.92,8439.62,584.04,8858.69,3947.61,3777.3,2896.559
2002-10-11,835.32,8529.61,587.51,8965.73,3850.04,3953.4,2924.559
2002-10-14,841.44,8529.61,614.27,8965.73,3910.98,3931.6,2959.77
2002-10-15,881.27,8836.73,629.57,9336.39,4131.47,4130.3,2994.938
2002-10-16,860.02,8884.87,636.25,9459.14,4223.32,4057.7,2993.847
2002-10-17,879.2,8959.88,644.66,9576.15,4280.81,4170.7,2989.758
2002-10-18,884.39,9086.13,670.79,9613.07,4458.17,4130.5,3010.63
2002-10-21,899.72,8978.41,652.67,9570.36,4463.52,4133.8,2990.183
2002-10-22,890.16,8689.39,639.27,9548.94,4386.46,4118.9,3003.002
2002-10-23,896.14,8714.52,657.43,9804.65,4589.88,4006.9,3031.929
2002-10-24,882.5,8614.3,654.98,9787.49,4574.8,4103.7,3023.649
2002-10-25,897.65,8726.29,655.88,9722.54,4564.06,4051.1,3009.157
2002-10-28,890.23,8757.51,678.14,9853.74,4601.37,4090.5,3035.592
2002-10-29,882.15,8708.76,673.18,9634.67,4554.13,3935.9,3011.348
2002-10-30,890.71,8756.59,658.03,9560.46,4498.73,4002.7,3006.159
2002-10-31,885.76,8640.48,658.92,9441.25,4579.14,4039.7,3042.931
2002-11-01,900.96,8685.72,647.65,9407.68,4500.55,3997.0,3010.311
2002-11-04,908.35,8685.72,672.68,9720.83,4583.68,4141.5,3054.76
2002-11-05,915.39,8937.56,664.9,9655.36,4566.1,4146.1,3050.225
2002-11-06,923.76,8953.29,682.56,9773.98,4725.34,4103.7,3075.461
2002-11-07,902.65,8920.44,681.27,9844.38,4757.98,4081.3,3038.895
2002-11-08,894.74,8690.77,674.85,9770.68,4811.01,4034.6,3008.792
2002-11-11,876.19,8460.37,657.78,9580.88,4664.65,4015.6,2972.904
2002-11-12,882.95,8464.77,654.43,9613.84,4676.47,4085.0,2982.546
2002-11-13,882.53,8438.52,653.85,9616.62,4671.77,4029.4,2971.028
2002-11-14,904.27,8303.39,652.15,9740.84,4665.56,4053.1,2962.232
2002-11-15,909.83,8503.59,672.95,9865.65,4813.53,4091.6,3004.942
2002-11-18,900.36,8346.01,667.13,9920.09,4790.61,4116.0,2999.722
2002-11-19,896.74,8365.26,671.44,9965.03,4726.5,4096.5,2989.651
2002-11-20,914.15,8459.62,682.0,9971.15,4653.5,4094.9,3007.755
2002-11-21,933.76,8668.06,690.38,10003.54,4579.45,4190.0,3021.902
2002-11-22,930.55,8772.56,692.87,10065.32,4707.61,4175.2,3035.756
2002-11-25,932.88,8944.44,705.86,10100.77,4723.16,4122.2,3041.283
2002-11-26,913.31,8823.99,702.27,9995.52,4677.89,4071.0,3015.425
2002-11-27,938.87,8875.88,708.07,9944.59,4633.03,4144.2,3005.191
2002-11-29,936.31,9215.56,724.8,10069.87,4646.69,4169.4,3061.407
2002-12-02,934.53,9174.47,730.16,10205.16,4683.18,4154.3,3083.822
2002-12-03,920.75,9205.11,736.57,10227.01,4793.93,4075.4,3072.551
2002-12-04,917.57,9006.73,714.5,9995.73,4727.49,4048.6,3027.181
2002-12-05,906.55,8917.57,722.76,10009.88,4755.4,4032.4,3040.461
2002-12-06,912.23,8863.26,718.09,9973.75,4738.98,4013.5,3027.31
2002-12-09,892.0,8828.05,709.11,9868.48,4823.67,3933.9,3023.476
2002-12-10,904.45,8804.52,702.44,9857.99,4755.01,3925.0,2990.764
2002-12-11,904.96,8727.66,698.61,9784.57,4699.41,3974.9,2969.694
2002-12-12,901.59,8708.69,715.38,9813.78,4669.7,3935.3,2987.837
2002-12-13,889.48,8516.07,708.13,9728.43,4588.14,3878.1,2971.282
2002-12-16,910.4,8450.94,692.42,9656.46,4582.05,3984.0,2949.86
2002-12-17,902.99,8510.73,704.49,9715.74,4545.62,3908.7,2986.731
2002-12-18,891.12,8344.01,709.22,9548.65,4535.93,3835.2,2986.52
2002-12-19,884.25,8387.57,709.22,9557.86,4549.23,3841.4,2989.085
2002-12-20,895.75,8406.88,709.44,9628.69,4595.67,3889.9,3011.401
2002-12-23,897.38,8406.88,691.38,9570.93,4572.77,3936.9,3033.459
2002-12-24,892.47,8512.37,677.82,9561.63,4544.5,3942.1,3032.819
2002-12-26,889.66,8700.1,671.89,9561.63,4567.37,3942.1,3032.819
2002-12-27,875.4,8714.05,656.92,9445.26,4547.32,3829.4,3027.184
2002-12-30,879.39,8578.95,627.55,9272.33,4457.75,3900.6,2992.708
2002-12-31,879.82,8578.95,627.55,9321.29,4452.45,3940.4,3007.113
2003-01-02,909.03,8578.95,635.17,9365.52,4524.87,4009.5,3027.573
2003-01-03,908.59,8578.95,661.1,9583.85,4626.32,4004.9,3055.51
2003-01-06,929.01,8713.33,666.71,9665.96,4689.86,4001.4,3075.357
2003-01-07,922.93,8656.5,652.2,9652.4,4701.08,3957.4,3074.452
2003-01-08,909.93,8517.8,651.72,9688.21,4836.93,3924.8,3074.711
2003-01-09,927.58,8497.93,630.4,9675.41,4813.73,3934.0,3064.927
2003-01-10,927.57,8470.45,628.36,9721.5,4850.8,3974.1,3063.632
2003-01-13,926.26,8470.45,648.06,9834.08,4991.26,3948.3,3069.397
2003-01-14,931.66,8553.06,650.05,9796.31,4992.42,3945.6,3075.839
2003-01-15,918.22,8611.75,648.29,9873.49,5017.7,3887.8,3077.03
2003-01-16,914.6,8609.17,648.69,9743.23,4943.29,3881.8,3056.252
2003-01-17,901.78,8690.25,636.46,9614.59,4907.78,3820.6,3051.665
2003-01-21,887.62,8708.58,632.86,9568.47,4945.87,3736.7,3051.457
2003-01-22,878.36,8611.04,622.49,9560.29,4993.27,3678.0,3025.864
2003-01-23,887.34,8790.92,625.18,9584.7,5078.8,3622.2,3024.009
2003-01-24,861.4,8731.65,609.43,9460.6,5057.32,3603.7,3026.2
2003-01-27,847.48,8609.47,593.09,9298.67,4972.59,3480.8,3026.2
2003-01-28,858.54,8525.39,600.56,9325.6,5015.16,3490.0,2964.351
2003-01-29,864.36,8331.08,583.35,9240.79,5015.16,3483.8,2951.724
2003-01-30,844.61,8316.81,591.86,9258.95,5015.16,3578.7,2964.208
2003-01-31,855.7,8339.94,591.86,9258.95,5015.16,3567.4,2956.923
2003-02-03,860.32,8500.79,600.41,9258.95,5015.16,3689.4,2942.599
2003-02-04,848.2,8484.9,603.78,9252.71,5015.16,3590.1,2946.626
2003-02-05,843.59,8549.85,600.68,9180.47,5015.16,3678.7,2918.67
2003-02-06,838.15,8484.19,589.5,9126.15,4833.58,3597.0,2886.16
2003-02-07,829.69,8448.16,577.48,9150.95,4735.37,3599.2,2906.012
2003-02-10,835.97,8484.93,577.25,9232.14,4643.87,3579.1,2890.168
2003-02-11,829.2,8484.93,575.98,9194.91,4618.98,3669.2,2878.989
2003-02-12,818.68,8664.17,583.29,9314.9,4624.87,3616.1,2884.54
2003-02-13,817.37,8599.66,575.67,9173.43,4507.96,3610.8,2835.366
2003-02-14,834.89,8701.92,575.24,9201.76,4493.99,3611.9,2817.183
2003-02-18,851.17,8692.97,603.45,9397.05,4605.31,3729.5,2844.662
2003-02-19,845.13,8678.44,600.83,9427.63,4550.83,3658.3,2864.673
2003-02-20,837.1,8650.92,605.51,9390.48,4550.7,3687.2,2819.056
2003-02-21,848.17,8513.54,603.6,9250.86,4548.35,3727.1,2820.188
2003-02-24,832.58,8564.95,616.29,9239.47,4609.2,3701.8,2855.937
2003-02-25,838.57,8360.49,592.25,9148.48,4454.35,3621.5,2798.992
2003-02-26,827.55,8356.81,590.26,9116.28,4456.69,3593.3,2826.899
2003-02-27,837.28,8359.38,582.46,9134.24,4432.46,3569.9,2796.184
2003-02-28,841.15,8363.04,575.43,9122.66,4432.46,3655.6,2800.907
2003-03-03,834.81,8490.4,590.04,9268.77,4526.69,3684.7,2816.81
2003-03-04,821.99,8480.22,576.58,9181.89,4499.69,3625.3,2812.965
2003-03-05,829.85,8472.62,560.26,9109.18,4418.11,3563.5,2776.014
2003-03-06,822.1,8369.15,555.33,8962.26,4397.44,3555.4,2776.018
2003-03-07,828.89,8144.12,546.02,8907.1,4350.59,3491.6,2743.999
2003-03-10,807.48,8042.26,544.24,8861.87,4319.99,3436.0,2741.404
2003-03-11,800.73,7862.43,532.53,8859.93,4260.45,3452.7,2723.189
